0	0	94219
0	0	94220
0	0	94221
0	0	94222
0	0	94223
1	0	94224
1	0	94225
1	0	94226
1	0	94227
1	0	94228
2	0	94229
2	0	94230
3	0	94231
3	0	94232
3	0	94233
3	0	94234
3	0	94235
3	0	94236
3	0	94237
3	0	94238
3	0	94239
3	0	94240
3	0	94241
3	0	94242
3	0	94243
3	0	94244
3	0	94245
3	0	94246
3	0	94247
3	0	94248
3	0	94249
3	0	94250
3	0	94251
3	0	94252
3	0	94253
3	0	94254
3	0	94255
3	0	94256
3	0	94257
3	0	94258
3	0	94259
3	0	94260
3	0	94261
3	0	94262
3	0	94263
3	0	94264
3	0	94265
3	0	94266
3	0	94267
4	0	94268
4	0	94269
4	0	94270
4	0	94271
5	0	94272
5	0	94273
5	0	94274
5	0	94275
5	0	94276
5	0	94277
5	0	94278
5	0	94279
5	0	94280
5	0	94281
5	0	94282
5	0	94283
5	0	94284
5	0	94285
5	0	94286
5	0	94287
6	0	94288
6	0	94289
6	0	94290
6	0	94291
6	0	94292
6	0	94293
6	0	94294
6	0	94295
6	0	94296
6	0	94297
6	0	94298
6	0	94299
6	0	94300
6	0	94301
6	0	94302
6	0	94303
6	0	94304
6	0	94305
6	0	94306
6	0	94307
6	0	94308
6	0	94309
6	0	94310
6	0	94311
7	0	94312
7	0	94313
7	0	94314
7	0	94315
7	0	94316
7	0	94317
7	0	94318
7	0	94319
7	0	94320
7	0	94321
7	0	94322
7	0	94323
7	0	94324
7	0	94325
7	0	94326
8	0	94327
8	0	94328
8	0	94329
8	0	94330
8	0	94331
8	0	94332
8	0	94333
9	0	94334
9	0	94335
9	0	94336
9	0	94270
10	0	94337
10	0	94338
10	0	94339
10	0	94340
10	0	94341
10	0	94342
10	0	94343
10	0	94344
11	0	94345
11	0	94346
11	0	94347
11	0	94348
11	0	94349
11	0	94271
12	0	94350
12	0	94351
12	0	94352
12	0	94353
12	0	94354
12	0	94355
12	0	94356
12	0	94357
12	0	94358
12	0	94291
12	0	94359
12	0	94360
13	0	94361
13	0	94362
13	0	94363
13	0	94364
13	0	94365
13	0	94366
13	0	94367
13	0	94368
14	0	94369
14	0	94370
14	0	94371
15	0	94372
15	0	94373
15	0	94374
15	0	94375
15	0	94376
15	0	94377
15	0	94378
15	0	94379
16	0	94380
16	0	94381
16	0	94382
16	0	94383
16	0	94384
16	0	94385
16	0	94386
16	0	94387
16	0	94388
16	0	94389
16	0	94390
17	0	94391
17	0	94392
17	0	94393
17	0	94354
17	0	94394
17	0	94395
17	0	94396
18	0	94397
18	0	94398
18	0	94399
18	0	94376
18	0	94400
18	0	94401
18	0	94402
18	0	94389
18	0	94403
18	0	94404
18	0	94363
18	0	94405
18	0	94406
18	0	94407
19	0	94408
19	0	94409
19	0	94410
19	0	94411
