0	0	94831
0	0	94832
0	0	94833
0	0	94834
0	0	94835
1	0	94836
1	0	94837
1	0	94838
1	0	94839
1	0	94840
2	0	94841
2	0	94842
3	0	94843
3	0	94844
3	0	94845
3	0	94846
3	0	94847
3	0	94848
3	0	94849
3	0	94850
3	0	94851
3	0	94852
3	0	94853
3	0	94854
3	0	94855
3	0	94856
3	0	94857
3	0	94858
3	0	94859
3	0	94860
3	0	94861
3	0	94862
3	0	94863
3	0	94864
3	0	94865
3	0	94866
3	0	94867
3	0	94868
3	0	94869
3	0	94870
3	0	94871
3	0	94872
3	0	94681
3	0	94873
3	0	94874
3	0	94875
3	0	94876
3	0	94877
3	0	94878
4	0	94879
4	0	94880
4	0	94881
4	0	94882
5	0	94883
5	0	94884
5	0	94885
5	0	94886
5	0	94887
5	0	94888
5	0	94889
5	0	94890
5	0	94891
5	0	94892
5	0	94893
5	0	94894
5	0	94895
5	0	94896
5	0	94897
5	0	94898
6	0	94899
6	0	94900
6	0	94901
6	0	94902
6	0	94903
6	0	94904
6	0	94905
6	0	94906
6	0	94907
6	0	94908
6	0	94909
6	0	94910
6	0	94911
6	0	94912
6	0	94913
6	0	94914
6	0	94915
6	0	94916
6	0	94917
6	0	94918
6	0	94919
6	0	94920
6	0	94921
6	0	94922
7	0	94923
7	0	94924
7	0	94925
7	0	94926
7	0	94927
7	0	94928
7	0	94929
7	0	94930
7	0	94931
7	0	94932
7	0	94933
7	0	94934
7	0	94935
7	0	94936
7	0	94937
8	0	94938
8	0	94939
8	0	94940
8	0	94941
8	0	94942
8	0	94943
8	0	94944
9	0	94945
9	0	94946
9	0	94947
9	0	94881
10	0	94948
10	0	94949
10	0	94950
10	0	94951
10	0	94952
10	0	94953
10	0	94954
10	0	94955
11	0	94956
11	0	94957
11	0	94958
11	0	94959
11	0	94960
11	0	94882
12	0	94961
12	0	94962
12	0	94644
12	0	94963
12	0	94964
12	0	94326
12	0	94965
12	0	94966
12	0	94430
12	0	94902
12	0	94245
12	0	94967
13	0	94968
13	0	94969
13	0	94970
13	0	94971
13	0	94972
13	0	94973
13	0	94974
13	0	94975
14	0	94976
14	0	94977
14	0	94978
15	0	94979
15	0	94980
15	0	94981
15	0	94982
15	0	94983
15	0	94984
15	0	94985
15	0	94986
16	0	94987
16	0	94988
16	0	94989
16	0	94990
16	0	94991
16	0	94424
16	0	94992
16	0	94993
16	0	94994
16	0	94995
16	0	94996
17	0	94997
17	0	94998
17	0	94999
17	0	94964
17	0	95000
17	0	95001
17	0	95002
18	0	95003
18	0	95004
18	0	95005
18	0	94983
18	0	95006
18	0	95007
18	0	95008
18	0	94995
18	0	95009
18	0	95010
18	0	94970
18	0	95011
18	0	95012
18	0	95013
19	0	95014
19	0	95015
19	0	95016
19	0	95017
19	0	95018
19	0	95019
19	0	95020
19	0	95021
19	0	95022
19	0	95023
19	0	94953
19	0	95024
19	0	94727
19	0	95025
19	0	95026
19	0	94881
19	0	95027
19	0	95028
19	0	95029
20	0	95030
20	0	95031
20	0	95032
20	0	95033
20	0	95034
20	0	95035
20	0	95036
20	0	95037
21	0	94921
21	0	95038
21	0	95039
21	0	95040
21	0	95041
21	0	95042
21	0	95043
21	0	95044
21	0	95045
21	0	95046
21	0	95047
22	0	95048
22	0	95049
22	0	95050
22	0	95051
22	0	95052
22	0	95053
22	0	95054
22	0	95055
22	0	95056
22	0	95057
22	0	94338
23	0	95058
23	0	95059
23	0	95060
23	0	95061
23	0	95062
23	0	95063
23	0	95064
23	0	95065
23	0	95066
24	0	95067
24	0	95068
24	0	95069
24	0	95070
24	0	95071
24	0	94576
24	0	95072
24	0	95073
24	0	95074
24	0	95075
24	0	95076
24	0	95077
24	0	95078
24	0	95079
24	0	95080
24	0	95081
24	0	95082
24	0	95083
24	0	95084
24	0	95085
24	0	95086
24	0	94942
24	0	95087
24	0	95088
24	0	95089
24	0	95090
24	0	95091
24	0	95092
24	0	94671
25	0	95093
25	0	95094
25	0	95095
25	0	95096
25	0	95097
26	0	95098
26	0	95099
26	0	95100
26	0	95101
26	0	95102
26	0	95103
26	0	95104
26	0	95105
26	0	95106
26	0	95107
26	0	95108
26	0	95109
26	0	95110
26	0	95111
26	0	95112
26	0	95113
26	0	95114
26	0	95115
26	0	95116
26	0	94840
26	0	95117
26	0	95118
26	0	95119
26	0	95120
26	0	95121
26	0	95122
26	0	95123
26	0	95124
26	0	95125
26	0	95126
26	0	95127
26	0	95128
26	0	95129
27	0	95130
27	0	95131
27	0	95132
27	0	95133
27	0	95134
27	0	95135
27	0	95136
27	0	95137
27	0	95138
27	0	95139
27	0	95122
27	0	95140
27	0	95141
27	0	94949
27	0	95142
27	0	95143
28	0	95144
28	0	95145
28	0	95146
28	0	95147
29	0	95148
29	0	95149
29	0	94991
29	0	95150
29	0	95151
29	0	95152
30	0	95153
30	0	95154
30	0	95155
30	0	95156
30	0	95157
30	0	95158
30	0	95159
31	0	95028
31	0	95160
31	0	95002
31	0	95161
31	0	95162
32	0	94983
32	0	95163
32	0	95164
32	0	94304
32	0	95165
32	0	94541
32	0	95166
32	0	94687
32	0	95152
32	0	94554
32	0	95167
32	0	95168
32	0	95169
32	0	95170
32	0	95171
32	0	95172
32	0	95173
33	0	95174
33	0	95175
33	0	95176
33	0	95177
33	0	95178
34	0	94405
34	0	95179
34	0	95180
34	0	95181
34	0	95182
35	0	95183
35	0	95184
35	0	95185
35	0	94836
35	0	95186
35	0	95187
35	0	94288
35	0	95188
35	0	94329
35	0	95189
35	0	95190
36	0	95191
36	0	94479
36	0	94613
36	0	95164
37	0	94843
37	0	95192
37	0	95193
37	0	94662
37	0	95194
37	0	94658
37	0	95195
37	0	95196
37	0	95197
37	0	95198
38	0	94502
38	0	94262
38	0	95199
38	0	95200
38	0	95201
38	0	95202
38	0	95203
38	0	95204
38	0	95205
38	0	95206
39	0	95207
39	0	95208
39	0	95209
39	0	95210
39	0	95211
39	0	95212
40	0	95213
40	0	95197
40	0	95214
40	0	94613
40	0	95215
41	0	95216
41	0	95217
41	0	94879
41	0	94327
41	0	95218
42	0	95219
42	0	95220
42	0	95221
42	0	95222
42	0	95223
42	0	95010
42	0	95224
42	0	95225
43	0	95226
43	0	95227
43	0	95228
43	0	95029
44	0	95229
44	0	95230
44	0	94329
44	0	95231
44	0	94983
44	0	95232
44	0	95233
44	0	95234
44	0	94452
44	0	95235
44	0	94484
44	0	95170
44	0	94541
44	0	95236
44	0	94582
44	0	95010
44	0	95237
44	0	95238
44	0	95239
44	0	94840
44	0	95240
44	0	95241
44	0	95242
44	0	95097
44	0	95243
44	0	95164
44	0	94339
44	0	95192
44	0	95244
44	0	95245
44	0	95146
44	0	95246
44	0	94826
44	0	95247
44	0	95248
44	0	95249
44	0	95250
44	0	95251
45	0	95010
45	0	95252
45	0	95182
45	0	95253
46	0	95254
46	0	95255
46	0	95256
46	0	95257
46	0	95258
46	0	95259
46	0	95260
46	0	95261
46	0	95262
46	0	95263
46	0	95201
46	0	95264
46	0	95265
46	0	95266
46	0	95267
46	0	95268
46	0	95269
46	0	95270
46	0	95271
46	0	95272
46	0	95273
46	0	95274
46	0	95275
46	0	95276
46	0	95277
46	0	95278
46	0	95279
46	0	95280
46	0	95097
46	0	95281
46	0	94762
47	0	95282
47	0	95283
47	0	95284
47	0	94634
47	0	95285
47	0	95286
47	0	95287
48	0	95288
48	0	95289
48	0	95290
48	0	95053
48	0	94569
48	0	95291
48	0	95292
48	0	95293
48	0	95294
48	0	95295
49	0	95296
49	0	95297
49	0	94327
49	0	95298
49	0	95299
49	0	95300
49	0	95245
49	0	95244
49	0	95301
49	0	95097
49	0	94807
49	0	95302
49	0	95001
49	0	95251
49	0	95303
49	0	95304
50	0	95305
50	0	95306
50	0	94940
50	0	95307
50	0	95308
51	0	95309
51	0	95310
51	0	95311
51	0	95312
51	0	95313
51	0	95248
51	0	95001
52	0	95314
52	0	95315
52	0	95316
52	0	95317
52	0	95318
53	0	95319
53	0	95320
53	0	95321
53	0	95322
53	0	95323
53	0	95324
53	0	95325
53	0	95326
53	0	95327
54	0	95328
54	0	95329
54	0	95330
54	0	94649
54	0	95331
54	0	95332
54	0	95333
55	0	95334
55	0	95329
55	0	95335
55	0	95336
55	0	95337
56	0	95338
56	0	95339
56	0	95340
56	0	95341
56	0	95342
56	0	95089
56	0	94329
56	0	95343
56	0	95344
56	0	95345
56	0	95346
56	0	95347
