0	0	507
0	0	289
0	0	276
0	0	314
0	0	338
0	0	371
0	0	436
1	0	288
1	0	275
1	0	495
1	0	508
1	0	282
1	0	488
1	0	357
1	0	460
1	0	372
1	0	377
1	0	509
1	0	486
1	0	349
2	0	507
2	0	374
2	0	510
2	0	451
2	0	293
2	0	448
2	0	267
2	0	511
2	0	343
2	0	512
2	0	513
2	0	407
2	0	318
2	0	514
3	0	327
3	0	374
3	0	364
3	0	269
3	0	320
3	0	319
3	0	331
3	0	497
3	0	271
3	0	365
3	0	455
3	0	323
3	0	443
3	0	314
3	0	392
3	0	272
3	0	339
3	0	402
3	0	332
3	0	304
3	0	438
4	0	374
4	0	515
4	0	289
4	0	363
4	0	493
4	0	276
4	0	516
4	0	350
4	0	517
4	0	467
5	0	288
5	0	417
5	0	330
5	0	312
5	0	518
5	0	309
5	0	505
5	0	450
5	0	390
5	0	519
6	0	520
6	0	451
6	0	312
6	0	452
6	0	316
6	0	521
6	0	522
6	0	267
6	0	432
6	0	394
6	0	314
6	0	514
6	0	313
7	0	374
7	0	470
7	0	457
7	0	473
7	0	500
7	0	306
7	0	428
7	0	471
7	0	316
7	0	419
7	0	503
7	0	345
7	0	324
7	0	296
7	0	356
7	0	491
7	0	478
7	0	474
7	0	273
7	0	432
7	0	430
7	0	307
7	0	353
7	0	371
7	0	315
7	0	494
7	0	382
7	0	272
8	0	424
8	0	326
8	0	366
8	0	352
8	0	523
8	0	355
8	0	400
9	0	447
9	0	524
9	0	525
9	0	520
9	0	274
9	0	387
9	0	409
10	0	526
10	0	288
10	0	488
10	0	349
10	0	297
10	0	499
11	0	288
11	0	275
11	0	495
11	0	414
11	0	354
11	0	320
11	0	322
11	0	399
11	0	330
11	0	412
11	0	417
11	0	346
11	0	282
11	0	475
11	0	352
11	0	289
11	0	457
11	0	493
11	0	312
11	0	449
11	0	317
11	0	347
11	0	349
11	0	408
11	0	505
11	0	361
11	0	293
11	0	477
11	0	348
11	0	452
11	0	309
11	0	331
11	0	471
11	0	421
11	0	387
11	0	350
11	0	450
11	0	419
11	0	324
11	0	491
11	0	267
11	0	478
11	0	271
11	0	283
11	0	441
11	0	465
11	0	487
11	0	340
11	0	483
11	0	329
11	0	486
11	0	394
12	0	374
12	0	320
12	0	322
12	0	440
12	0	317
12	0	337
12	0	386
12	0	312
12	0	504
12	0	380
12	0	521
13	0	446
13	0	352
13	0	381
13	0	330
13	0	475
13	0	509
13	0	287
14	0	447
14	0	527
14	0	458
14	0	515
14	0	319
15	0	507
15	0	282
15	0	289
15	0	528
16	0	470
16	0	447
16	0	424
16	0	417
16	0	446
16	0	288
16	0	333
16	0	399
16	0	269
16	0	320
16	0	398
16	0	346
16	0	330
16	0	412
16	0	381
16	0	289
16	0	457
16	0	312
16	0	493
16	0	472
16	0	482
16	0	505
16	0	376
16	0	306
16	0	471
16	0	462
16	0	421
16	0	409
16	0	345
16	0	388
16	0	415
16	0	450
16	0	491
16	0	444
16	0	281
16	0	329
16	0	286
16	0	465
16	0	486
16	0	340
16	0	429
16	0	455
16	0	294
16	0	430
16	0	383
16	0	410
16	0	484
16	0	405
16	0	334
16	0	498
16	0	490
16	0	395
16	0	270
16	0	371
16	0	310
16	0	494
16	0	321
16	0	313
16	0	436
16	0	404
16	0	485
16	0	467
17	0	526
17	0	274
17	0	527
17	0	477
17	0	529
17	0	342
17	0	318
18	0	430
18	0	392
18	0	512
18	0	435
18	0	298
18	0	530
18	0	304
19	0	377
19	0	319
19	0	351
19	0	474
19	0	394
19	0	395
20	0	316
20	0	469
20	0	465
20	0	298
21	0	527
21	0	515
21	0	373
21	0	472
21	0	451
21	0	349
21	0	520
21	0	531
21	0	393
21	0	532
21	0	286
21	0	533
21	0	338
21	0	318
22	0	417
22	0	320
22	0	364
22	0	366
22	0	534
23	0	376
23	0	292
23	0	385
23	0	535
23	0	444
23	0	501
23	0	402
23	0	332
24	0	536
24	0	312
24	0	503
24	0	478
24	0	519
24	0	490
24	0	404
25	0	414
25	0	275
25	0	399
25	0	322
25	0	515
25	0	363
25	0	472
25	0	319
26	0	510
26	0	352
26	0	276
26	0	402
26	0	494
27	0	428
27	0	537
27	0	335
27	0	377
27	0	340
27	0	490
27	0	270
27	0	538
27	0	310
27	0	439
27	0	321
27	0	464
27	0	402
28	0	380
28	0	293
28	0	523
28	0	539
28	0	434
29	0	362
29	0	446
29	0	525
29	0	540
29	0	471
29	0	387
29	0	523
29	0	541
29	0	499
30	0	542
30	0	399
30	0	451
30	0	379
30	0	477
30	0	543
30	0	544
30	0	517
30	0	486
30	0	430
30	0	272
30	0	490
30	0	512
30	0	485
31	0	542
31	0	424
31	0	422
31	0	545
31	0	391
32	0	398
32	0	326
32	0	290
32	0	275
32	0	349
32	0	510
32	0	322
33	0	364
33	0	546
33	0	373
33	0	431
34	0	362
34	0	453
34	0	427
34	0	458
34	0	322
34	0	412
34	0	381
34	0	440
34	0	300
34	0	276
34	0	349
34	0	460
34	0	376
34	0	428
34	0	345
34	0	350
34	0	279
34	0	356
34	0	377
34	0	478
34	0	444
34	0	469
34	0	435
34	0	464
35	0	542
35	0	515
35	0	393
35	0	300
35	0	459
35	0	323
35	0	547
36	0	536
37	0	396
37	0	548
37	0	549
37	0	267
37	0	323
37	0	294
37	0	431
37	0	338
37	0	550
37	0	494
38	0	551
38	0	418
39	0	453
39	0	470
39	0	333
39	0	527
39	0	275
39	0	414
39	0	326
39	0	341
39	0	463
39	0	375
39	0	483
39	0	340
39	0	358
39	0	314
39	0	401
39	0	392
39	0	439
39	0	328
40	0	362
40	0	446
40	0	473
40	0	460
40	0	505
40	0	372
40	0	452
40	0	387
40	0	503
40	0	390
40	0	350
40	0	415
40	0	491
40	0	324
40	0	474
40	0	486
40	0	455
40	0	432
40	0	431
40	0	405
40	0	461
40	0	353
40	0	371
40	0	439
40	0	499
41	0	470
41	0	364
41	0	326
41	0	475
41	0	425
41	0	393
41	0	357
41	0	502
42	0	269
42	0	412
42	0	357
42	0	528
42	0	368
42	0	548
42	0	462
42	0	515
42	0	283
42	0	375
42	0	331
42	0	388
42	0	384
42	0	551
42	0	429
42	0	552
42	0	553
42	0	438
42	0	418
43	0	508
43	0	381
43	0	524
43	0	546
43	0	347
43	0	271
43	0	391
44	0	320
44	0	516
44	0	554
44	0	555
45	0	320
45	0	414
45	0	288
45	0	399
45	0	424
45	0	451
45	0	307
45	0	382
46	0	556
46	0	268
46	0	557
46	0	384
46	0	349
47	0	362
47	0	470
47	0	558
47	0	559
48	0	546
48	0	520
48	0	292
48	0	543
48	0	343
49	0	357
49	0	408
49	0	317
49	0	489
49	0	337
49	0	500
49	0	312
49	0	493
49	0	350
49	0	522
49	0	328
50	0	536
50	0	289
50	0	534
50	0	457
50	0	524
50	0	393
50	0	408
51	0	447
51	0	560
51	0	347
51	0	268
51	0	497
51	0	529
51	0	323
51	0	416
52	0	458
52	0	508
52	0	352
52	0	534
